Bus ID,Bus Type,Capacity,Battery Type,Battery Capacity
11096,Urban,79,Lithium-Ion,278
11097,Suburban,47,Lithium-Ion,232
11098,Suburban,43,Lithium-Ion,212
11099,Urban,67,Lithium-Ion,213
11100,Urban,57,Lithium-Ion,263
11101,Urban,51,Lithium-Ion,189
11102,Urban,58,Lead-Acid,286
11103,Suburban,75,Lithium-Ion,192
11104,Suburban,57,Lithium-Ion,189
11105,Suburban,64,Lead-Acid,161
11106,Suburban,59,Lead-Acid,200
11107,Suburban,59,Lithium-Ion,243
11108,Urban,50,Lead-Acid,168
11109,Suburban,69,Lithium-Ion,217
11110,Urban,53,Lead-Acid,171
11111,Suburban,75,Lead-Acid,293
11112,Urban,65,Lithium-Ion,252
11113,Urban,51,Lithium-Ion,231
11114,Suburban,73,Lead-Acid,264
11115,Suburban,56,Lithium-Ion,150
11116,Suburban,78,Lead-Acid,294
11117,Suburban,66,Lead-Acid,203
11118,Urban,52,Lithium-Ion,194
11119,Suburban,75,Lead-Acid,205
11120,Suburban,46,Lead-Acid,159
11121,Suburban,43,Lead-Acid,159
11122,Suburban,56,Lead-Acid,224
11123,Urban,68,Lithium-Ion,243
11124,Urban,65,Lead-Acid,215
11125,Suburban,55,Lead-Acid,180
11126,Urban,56,Lead-Acid,174
11127,Urban,71,Lead-Acid,291
11128,Urban,77,Lithium-Ion,249
11129,Urban,70,Lead-Acid,203
11130,Urban,54,Lithium-Ion,160
11131,Suburban,62,Lithium-Ion,294
11132,Suburban,78,Lithium-Ion,222
11133,Urban,64,Lithium-Ion,211
11134,Urban,46,Lithium-Ion,269
11135,Suburban,73,Lithium-Ion,199
11136,Urban,51,Lead-Acid,219
11137,Urban,52,Lead-Acid,210
11138,Suburban,52,Lead-Acid,231
11139,Suburban,46,Lead-Acid,187
11140,Suburban,70,Lead-Acid,230
11141,Suburban,53,Lead-Acid,261
11142,Suburban,52,Lithium-Ion,213
11143,Urban,58,Lithium-Ion,152
11144,Suburban,47,Lead-Acid,272
11145,Suburban,56,Lithium-Ion,168
11146,Suburban,67,Lead-Acid,155
11147,Suburban,79,Lead-Acid,230
11148,Urban,71,Lithium-Ion,176
11149,Suburban,54,Lead-Acid,242
11150,Urban,75,Lead-Acid,244
11151,Urban,77,Lithium-Ion,262
11152,Suburban,75,Lithium-Ion,280
11153,Urban,64,Lithium-Ion,172
11154,Urban,72,Lithium-Ion,160
11155,Urban,41,Lead-Acid,223
11156,Suburban,66,Lithium-Ion,220
11157,Urban,60,Lead-Acid,253
11158,Urban,68,Lithium-Ion,299
11159,Urban,55,Lead-Acid,268
11160,Urban,70,Lead-Acid,297
11161,Suburban,50,Lithium-Ion,165
11162,Suburban,54,Lithium-Ion,190
11163,Urban,60,Lithium-Ion,280
11164,Urban,71,Lithium-Ion,237
11165,Urban,79,Lead-Acid,163
11166,Suburban,73,Lead-Acid,240
11167,Urban,49,Lead-Acid,171
11168,Suburban,58,Lead-Acid,226
11169,Urban,74,Lithium-Ion,263
11170,Urban,55,Lithium-Ion,166
11171,Urban,74,Lead-Acid,250
11172,Urban,52,Lead-Acid,285
11173,Suburban,64,Lead-Acid,197
11174,Urban,44,Lead-Acid,231
11175,Urban,71,Lead-Acid,197
11176,Urban,43,Lead-Acid,190
11177,Suburban,42,Lead-Acid,157
11178,Suburban,72,Lead-Acid,268
11179,Suburban,59,Lead-Acid,266
11180,Suburban,54,Lithium-Ion,184
11181,Urban,47,Lithium-Ion,220
11182,Urban,66,Lead-Acid,270
11183,Suburban,57,Lithium-Ion,213
11184,Suburban,60,Lead-Acid,205
11185,Suburban,72,Lead-Acid,177
11186,Urban,49,Lead-Acid,294
11187,Suburban,55,Lithium-Ion,244
11188,Urban,41,Lithium-Ion,194
11189,Urban,62,Lead-Acid,186
11190,Suburban,74,Lithium-Ion,221
11191,Suburban,48,Lithium-Ion,217
11192,Suburban,52,Lithium-Ion,176
11193,Suburban,49,Lithium-Ion,215
11194,Suburban,69,Lead-Acid,196
11195,Urban,71,Lithium-Ion,204
11196,Urban,42,Lithium-Ion,269
11197,Suburban,55,Lithium-Ion,175
11198,Suburban,44,Lithium-Ion,253
11199,Urban,47,Lithium-Ion,199
11200,Suburban,71,Lead-Acid,222
11201,Suburban,73,Lithium-Ion,275
11202,Suburban,41,Lithium-Ion,291
11203,Suburban,60,Lead-Acid,187
11204,Urban,63,Lead-Acid,233
11205,Suburban,52,Lithium-Ion,194
11206,Urban,47,Lead-Acid,196
11207,Suburban,52,Lead-Acid,182
11208,Suburban,54,Lithium-Ion,162
11209,Suburban,48,Lead-Acid,218
11210,Urban,78,Lead-Acid,209
11211,Urban,59,Lead-Acid,299
11212,Urban,76,Lead-Acid,166
11213,Urban,40,Lead-Acid,227
11214,Urban,61,Lead-Acid,202
11215,Suburban,42,Lead-Acid,280
11216,Urban,78,Lead-Acid,159
11217,Urban,48,Lead-Acid,193
11218,Urban,59,Lead-Acid,164
11219,Suburban,50,Lithium-Ion,180
11220,Suburban,65,Lead-Acid,191
11221,Suburban,75,Lithium-Ion,227
11222,Urban,46,Lead-Acid,251
11223,Suburban,63,Lithium-Ion,252
11224,Suburban,47,Lithium-Ion,279
11225,Urban,77,Lead-Acid,264
11226,Urban,58,Lithium-Ion,234
11227,Urban,53,Lead-Acid,195
11228,Suburban,52,Lithium-Ion,216
11229,Suburban,41,Lead-Acid,233
11230,Suburban,71,Lithium-Ion,246
11231,Suburban,45,Lithium-Ion,195
11232,Urban,72,Lead-Acid,236
11233,Urban,73,Lithium-Ion,289
11234,Suburban,52,Lead-Acid,255
11235,Urban,60,Lithium-Ion,266
11236,Suburban,46,Lead-Acid,199
11237,Urban,74,Lead-Acid,209
11238,Urban,42,Lithium-Ion,285
11239,Suburban,54,Lead-Acid,178
11240,Urban,52,Lithium-Ion,273
11241,Urban,66,Lead-Acid,291
11242,Urban,60,Lithium-Ion,251
11243,Suburban,76,Lead-Acid,163
11244,Suburban,75,Lithium-Ion,220
11245,Urban,48,Lead-Acid,223
11246,Suburban,68,Lead-Acid,210
11247,Urban,41,Lithium-Ion,284
11248,Urban,75,Lithium-Ion,191
11249,Suburban,43,Lead-Acid,296
11250,Suburban,48,Lead-Acid,221
11251,Suburban,77,Lithium-Ion,161
11252,Suburban,79,Lead-Acid,263
11253,Urban,61,Lithium-Ion,162
11254,Suburban,64,Lithium-Ion,219
11255,Urban,55,Lead-Acid,208
11256,Suburban,47,Lithium-Ion,250
11257,Urban,45,Lead-Acid,268
11258,Suburban,67,Lead-Acid,151
11259,Urban,51,Lead-Acid,242
11260,Suburban,41,Lithium-Ion,229
11261,Suburban,49,Lead-Acid,246
11262,Suburban,54,Lead-Acid,193
11263,Urban,55,Lithium-Ion,263
11264,Suburban,65,Lead-Acid,178
11265,Urban,52,Lithium-Ion,157
11266,Suburban,44,Lead-Acid,241
11267,Urban,41,Lithium-Ion,234
11268,Suburban,77,Lead-Acid,236
11269,Urban,62,Lead-Acid,232
11270,Urban,58,Lithium-Ion,174
11271,Suburban,40,Lead-Acid,268
11272,Urban,70,Lithium-Ion,262
11273,Urban,52,Lithium-Ion,261
11274,Urban,60,Lithium-Ion,290
11275,Suburban,61,Lithium-Ion,214
11276,Suburban,70,Lead-Acid,187
11277,Suburban,79,Lead-Acid,273
11278,Suburban,46,Lithium-Ion,183
11279,Urban,51,Lithium-Ion,240
11280,Suburban,46,Lithium-Ion,177
11281,Suburban,67,Lead-Acid,195
11282,Urban,51,Lead-Acid,261
11283,Urban,58,Lead-Acid,231
11284,Suburban,53,Lithium-Ion,156
11285,Suburban,62,Lead-Acid,178
11286,Urban,43,Lead-Acid,198
11287,Suburban,77,Lead-Acid,271
11288,Suburban,76,Lead-Acid,220
11289,Suburban,56,Lithium-Ion,230
11290,Suburban,64,Lead-Acid,159
11291,Suburban,50,Lithium-Ion,263
11292,Urban,74,Lithium-Ion,179
11293,Urban,78,Lithium-Ion,153
11294,Urban,48,Lithium-Ion,257
11295,Urban,73,Lithium-Ion,193
11296,Suburban,54,Lead-Acid,211
11297,Urban,57,Lead-Acid,214
11298,Urban,76,Lead-Acid,209
11299,Urban,44,Lithium-Ion,266
11300,Suburban,44,Lithium-Ion,264
11301,Suburban,76,Lithium-Ion,171
11302,Urban,79,Lithium-Ion,222
11303,Suburban,67,Lead-Acid,254
11304,Suburban,42,Lead-Acid,287
11305,Suburban,42,Lead-Acid,260
11306,Urban,59,Lithium-Ion,220
11307,Urban,73,Lead-Acid,246
11308,Urban,52,Lithium-Ion,289
11309,Suburban,51,Lithium-Ion,151
11310,Urban,44,Lithium-Ion,156
11311,Urban,59,Lead-Acid,255
11312,Urban,78,Lithium-Ion,207
11313,Suburban,55,Lead-Acid,294
11314,Urban,67,Lead-Acid,232
11315,Suburban,41,Lead-Acid,168
11316,Urban,75,Lead-Acid,211
11317,Urban,77,Lead-Acid,159
11318,Suburban,52,Lithium-Ion,229
11319,Urban,78,Lead-Acid,251
11320,Urban,58,Lithium-Ion,164
11321,Suburban,58,Lead-Acid,239
11322,Suburban,46,Lithium-Ion,286
11323,Suburban,43,Lithium-Ion,243
11324,Urban,55,Lead-Acid,187
11325,Urban,53,Lithium-Ion,209
11326,Urban,42,Lithium-Ion,290
11327,Urban,68,Lead-Acid,231
11328,Urban,50,Lead-Acid,171
11329,Urban,73,Lead-Acid,249
11330,Urban,64,Lead-Acid,151
11331,Urban,51,Lead-Acid,290
11332,Urban,70,Lithium-Ion,169
11333,Urban,65,Lithium-Ion,220
11334,Suburban,57,Lithium-Ion,271
11335,Suburban,52,Lithium-Ion,191
11336,Suburban,56,Lithium-Ion,234
11337,Urban,76,Lithium-Ion,230
11338,Urban,77,Lithium-Ion,245
11339,Urban,68,Lithium-Ion,167
11340,Suburban,79,Lithium-Ion,174
11341,Urban,52,Lead-Acid,232
11342,Suburban,47,Lead-Acid,200
11343,Suburban,52,Lithium-Ion,264
11344,Urban,78,Lithium-Ion,217
11345,Urban,63,Lead-Acid,225
11346,Urban,45,Lithium-Ion,212
11347,Suburban,73,Lead-Acid,180
11348,Urban,56,Lithium-Ion,150
11349,Suburban,60,Lead-Acid,205
11350,Suburban,45,Lead-Acid,269
11351,Suburban,54,Lead-Acid,251
11352,Suburban,61,Lithium-Ion,298
11353,Urban,62,Lead-Acid,297
11354,Suburban,45,Lead-Acid,238
11355,Urban,55,Lead-Acid,180
11356,Urban,71,Lithium-Ion,296
11357,Suburban,68,Lithium-Ion,275
11358,Suburban,53,Lead-Acid,289
11359,Suburban,47,Lithium-Ion,225
11360,Suburban,59,Lithium-Ion,244
11361,Urban,51,Lead-Acid,231
11362,Urban,76,Lead-Acid,211
11363,Urban,70,Lead-Acid,169
11364,Urban,51,Lithium-Ion,170
11365,Urban,59,Lead-Acid,182
11366,Urban,59,Lithium-Ion,287
11367,Urban,51,Lead-Acid,160
11368,Suburban,75,Lithium-Ion,231
11369,Suburban,64,Lithium-Ion,257
11370,Urban,75,Lead-Acid,246
11371,Suburban,72,Lithium-Ion,215
11372,Suburban,62,Lead-Acid,219
11373,Urban,51,Lead-Acid,195
11374,Urban,47,Lead-Acid,298
11375,Urban,47,Lithium-Ion,226
11376,Suburban,52,Lead-Acid,270
11377,Suburban,75,Lead-Acid,184
11378,Urban,69,Lead-Acid,160
11379,Suburban,45,Lead-Acid,273
11380,Urban,68,Lead-Acid,196
11381,Suburban,77,Lithium-Ion,219
11382,Urban,79,Lithium-Ion,171
11383,Suburban,57,Lead-Acid,178
11384,Suburban,54,Lead-Acid,164
11385,Urban,62,Lead-Acid,213
11386,Urban,57,Lead-Acid,252
11387,Urban,66,Lead-Acid,212
11388,Urban,51,Lithium-Ion,189
11389,Suburban,77,Lithium-Ion,172
11390,Urban,73,Lead-Acid,210
11391,Suburban,71,Lead-Acid,240
11392,Urban,52,Lead-Acid,152
11393,Urban,40,Lithium-Ion,161
11394,Suburban,57,Lead-Acid,247
11395,Suburban,64,Lithium-Ion,285
11396,Urban,47,Lithium-Ion,277
11397,Suburban,65,Lithium-Ion,221
11398,Urban,54,Lithium-Ion,216
11399,Urban,43,Lead-Acid,222
11400,Urban,52,Lead-Acid,253
11401,Urban,43,Lead-Acid,282
11402,Suburban,75,Lead-Acid,232
11403,Urban,56,Lithium-Ion,299
11404,Urban,72,Lead-Acid,183
11405,Urban,61,Lead-Acid,233
11406,Urban,62,Lithium-Ion,244
11407,Urban,65,Lead-Acid,267
11408,Urban,45,Lithium-Ion,159
11409,Urban,76,Lead-Acid,226
11410,Suburban,70,Lithium-Ion,157
11411,Urban,62,Lead-Acid,278
11412,Suburban,42,Lead-Acid,295
11413,Suburban,71,Lead-Acid,275
11414,Suburban,51,Lead-Acid,283
11415,Urban,42,Lithium-Ion,154
11416,Urban,40,Lithium-Ion,232
11417,Urban,46,Lithium-Ion,207
11418,Suburban,47,Lead-Acid,298
11419,Urban,55,Lithium-Ion,237
11420,Urban,54,Lithium-Ion,206
11421,Suburban,64,Lithium-Ion,292
11422,Suburban,60,Lithium-Ion,208
11423,Urban,68,Lithium-Ion,207
11424,Suburban,47,Lead-Acid,179
11425,Suburban,49,Lithium-Ion,282
11426,Suburban,70,Lithium-Ion,176
11427,Suburban,78,Lead-Acid,189
11428,Suburban,42,Lead-Acid,161
11429,Suburban,44,Lithium-Ion,270
11430,Urban,79,Lead-Acid,284
11431,Urban,41,Lead-Acid,298
11432,Suburban,46,Lead-Acid,281
11433,Urban,67,Lithium-Ion,181
11434,Suburban,64,Lead-Acid,160
11435,Suburban,43,Lead-Acid,213
11436,Urban,41,Lead-Acid,213
11437,Urban,58,Lithium-Ion,219
11438,Suburban,62,Lead-Acid,153
11439,Suburban,42,Lead-Acid,250
11440,Suburban,50,Lithium-Ion,203
11441,Urban,44,Lead-Acid,153
11442,Urban,57,Lead-Acid,229
11443,Urban,68,Lithium-Ion,205
11444,Urban,56,Lithium-Ion,239
11445,Urban,55,Lead-Acid,152
11446,Urban,47,Lithium-Ion,262
11447,Suburban,59,Lithium-Ion,269
11448,Suburban,68,Lithium-Ion,231
11449,Urban,78,Lithium-Ion,252
11450,Suburban,47,Lithium-Ion,221
11451,Suburban,40,Lead-Acid,235
11452,Suburban,71,Lithium-Ion,290
11453,Suburban,46,Lead-Acid,282
11454,Suburban,58,Lithium-Ion,235
11455,Urban,60,Lead-Acid,235
11456,Urban,77,Lithium-Ion,232
11457,Suburban,68,Lead-Acid,247
11458,Urban,59,Lithium-Ion,288
11459,Suburban,48,Lead-Acid,204
11460,Suburban,45,Lithium-Ion,277
11461,Urban,51,Lead-Acid,190
11462,Urban,74,Lead-Acid,217
11463,Urban,73,Lead-Acid,277
11464,Suburban,66,Lead-Acid,222
11465,Urban,49,Lithium-Ion,201
11466,Suburban,68,Lead-Acid,230
11467,Suburban,66,Lithium-Ion,249
11468,Suburban,60,Lithium-Ion,177
11469,Suburban,57,Lead-Acid,152
11470,Suburban,51,Lead-Acid,285
11471,Suburban,67,Lithium-Ion,227
11472,Suburban,46,Lead-Acid,249
11473,Urban,63,Lithium-Ion,196
11474,Suburban,54,Lithium-Ion,224
11475,Suburban,52,Lithium-Ion,162
11476,Urban,73,Lead-Acid,185
11477,Suburban,65,Lithium-Ion,178
11478,Suburban,52,Lead-Acid,230
11479,Urban,70,Lead-Acid,237
11480,Suburban,55,Lithium-Ion,257
11481,Urban,58,Lead-Acid,272
11482,Urban,75,Lead-Acid,264
11483,Urban,46,Lead-Acid,262
11484,Urban,50,Lead-Acid,189
11485,Urban,68,Lithium-Ion,240
11486,Suburban,41,Lead-Acid,275
11487,Urban,64,Lithium-Ion,180
11488,Suburban,42,Lithium-Ion,274
11489,Suburban,50,Lithium-Ion,262
11490,Urban,59,Lithium-Ion,191
11491,Suburban,54,Lead-Acid,251
11492,Urban,76,Lithium-Ion,250
11493,Urban,65,Lead-Acid,194
11494,Urban,73,Lead-Acid,242
11495,Urban,53,Lead-Acid,168
11496,Suburban,50,Lead-Acid,243
11497,Suburban,55,Lead-Acid,242
11498,Suburban,66,Lead-Acid,269
11499,Suburban,62,Lithium-Ion,262
11500,Urban,45,Lead-Acid,190
11501,Urban,42,Lithium-Ion,292
11502,Urban,72,Lithium-Ion,199
11503,Suburban,57,Lead-Acid,211
11504,Suburban,77,Lead-Acid,277
11505,Suburban,70,Lithium-Ion,201
11506,Urban,56,Lithium-Ion,280
11507,Urban,55,Lead-Acid,297
11508,Urban,59,Lithium-Ion,199
11509,Suburban,43,Lead-Acid,224
11510,Suburban,67,Lead-Acid,179
11511,Suburban,65,Lead-Acid,298
11512,Urban,53,Lead-Acid,247
11513,Suburban,79,Lithium-Ion,181
11514,Urban,78,Lithium-Ion,195
11515,Urban,64,Lead-Acid,264
11516,Suburban,78,Lead-Acid,183
11517,Suburban,55,Lead-Acid,290
11518,Urban,50,Lead-Acid,290
11519,Urban,67,Lead-Acid,280
11520,Urban,63,Lithium-Ion,224
11521,Urban,72,Lead-Acid,288
11522,Urban,56,Lead-Acid,250
11523,Suburban,64,Lithium-Ion,158
11524,Urban,73,Lead-Acid,187
11525,Suburban,74,Lithium-Ion,250
11526,Suburban,50,Lead-Acid,245
11527,Urban,72,Lithium-Ion,165
11528,Suburban,72,Lithium-Ion,175
11529,Urban,58,Lead-Acid,185
11530,Urban,42,Lead-Acid,152
11531,Suburban,47,Lead-Acid,245
11532,Urban,68,Lithium-Ion,241
11533,Suburban,57,Lithium-Ion,155
11534,Suburban,70,Lithium-Ion,220
11535,Urban,63,Lithium-Ion,161
11536,Urban,53,Lithium-Ion,177
11537,Urban,73,Lead-Acid,172
11538,Urban,61,Lithium-Ion,297
11539,Suburban,61,Lead-Acid,241
11540,Urban,60,Lithium-Ion,278
11541,Suburban,71,Lead-Acid,277
11542,Suburban,42,Lead-Acid,156
11543,Suburban,59,Lead-Acid,286
11544,Urban,47,Lithium-Ion,196
11545,Urban,45,Lead-Acid,177
11546,Suburban,49,Lithium-Ion,184
11547,Urban,73,Lithium-Ion,254
11548,Urban,71,Lead-Acid,236
11549,Urban,55,Lithium-Ion,217
11550,Suburban,49,Lithium-Ion,234
11551,Suburban,49,Lithium-Ion,218
11552,Suburban,46,Lead-Acid,217
11553,Suburban,62,Lithium-Ion,285
11554,Urban,70,Lithium-Ion,181
11555,Urban,66,Lead-Acid,238
11556,Suburban,45,Lithium-Ion,190
11557,Suburban,72,Lithium-Ion,243
11558,Suburban,44,Lead-Acid,230
11559,Urban,74,Lithium-Ion,186
11560,Urban,78,Lead-Acid,249
11561,Suburban,72,Lead-Acid,263
11562,Urban,79,Lithium-Ion,220
11563,Suburban,62,Lithium-Ion,150
11564,Suburban,42,Lithium-Ion,194
11565,Suburban,50,Lithium-Ion,248
11566,Urban,70,Lithium-Ion,265
11567,Urban,49,Lithium-Ion,276
11568,Urban,74,Lithium-Ion,267
11569,Urban,63,Lead-Acid,263
11570,Suburban,71,Lead-Acid,256
11571,Suburban,46,Lithium-Ion,186
11572,Urban,48,Lithium-Ion,155
11573,Suburban,57,Lithium-Ion,187
11574,Urban,78,Lithium-Ion,207
11575,Suburban,40,Lead-Acid,277
11576,Urban,56,Lead-Acid,167
11577,Suburban,63,Lead-Acid,181
11578,Suburban,50,Lithium-Ion,177
11579,Suburban,76,Lead-Acid,246
11580,Suburban,63,Lithium-Ion,266
11581,Suburban,43,Lithium-Ion,156
11582,Suburban,79,Lead-Acid,289
11583,Suburban,43,Lithium-Ion,241
11584,Urban,75,Lead-Acid,233
11585,Suburban,72,Lithium-Ion,164
11586,Urban,45,Lithium-Ion,174
11587,Suburban,61,Lead-Acid,207
11588,Urban,62,Lithium-Ion,284
11589,Urban,63,Lithium-Ion,259
11590,Suburban,67,Lead-Acid,199
11591,Urban,59,Lead-Acid,255
11592,Suburban,40,Lead-Acid,158
11593,Urban,59,Lithium-Ion,199
11594,Suburban,56,Lead-Acid,263
11595,Urban,47,Lithium-Ion,209
11596,Suburban,43,Lead-Acid,218
11597,Urban,69,Lead-Acid,175
11598,Suburban,53,Lithium-Ion,265
11599,Urban,63,Lead-Acid,271
11600,Suburban,47,Lithium-Ion,284
11601,Suburban,67,Lead-Acid,278
11602,Suburban,51,Lithium-Ion,169
11603,Urban,43,Lead-Acid,250
11604,Urban,52,Lithium-Ion,273
11605,Suburban,64,Lithium-Ion,232
11606,Urban,78,Lithium-Ion,297
11607,Suburban,79,Lithium-Ion,247
11608,Suburban,54,Lead-Acid,196
11609,Suburban,78,Lead-Acid,294
11610,Suburban,49,Lithium-Ion,284
11611,Suburban,68,Lithium-Ion,288
11612,Urban,61,Lead-Acid,153
11613,Suburban,51,Lead-Acid,193
11614,Urban,72,Lead-Acid,193
11615,Urban,72,Lithium-Ion,177
11616,Urban,51,Lead-Acid,175
11617,Urban,54,Lead-Acid,179
11618,Urban,46,Lead-Acid,248
11619,Urban,51,Lithium-Ion,258
11620,Urban,62,Lithium-Ion,248
11621,Suburban,72,Lithium-Ion,264
11622,Urban,74,Lead-Acid,203
11623,Suburban,48,Lithium-Ion,214
11624,Urban,51,Lithium-Ion,171
11625,Urban,78,Lithium-Ion,254
11626,Suburban,40,Lead-Acid,298
11627,Urban,45,Lithium-Ion,233
11628,Suburban,41,Lead-Acid,284
11629,Suburban,61,Lithium-Ion,206
11630,Suburban,71,Lithium-Ion,225
11631,Suburban,73,Lead-Acid,217
11632,Suburban,59,Lead-Acid,158
11633,Suburban,72,Lithium-Ion,167
11634,Suburban,70,Lead-Acid,222
11635,Suburban,74,Lead-Acid,210
11636,Suburban,75,Lithium-Ion,178
11637,Suburban,64,Lead-Acid,196
11638,Suburban,59,Lithium-Ion,181
11639,Suburban,46,Lead-Acid,199
11640,Urban,49,Lithium-Ion,294
11641,Urban,51,Lead-Acid,273
11642,Urban,47,Lithium-Ion,179
11643,Suburban,48,Lead-Acid,269
11644,Urban,47,Lead-Acid,238
11645,Suburban,57,Lithium-Ion,165
11646,Suburban,72,Lead-Acid,199
11647,Urban,67,Lithium-Ion,223
11648,Urban,65,Lead-Acid,223
11649,Suburban,64,Lead-Acid,191
11650,Suburban,78,Lead-Acid,244
11651,Suburban,43,Lead-Acid,286
11652,Urban,69,Lithium-Ion,194
11653,Suburban,72,Lead-Acid,259
11654,Urban,73,Lithium-Ion,180
11655,Suburban,66,Lead-Acid,212
11656,Urban,56,Lead-Acid,299
11657,Urban,47,Lithium-Ion,174
11658,Suburban,74,Lithium-Ion,237
11659,Suburban,77,Lithium-Ion,150
11660,Suburban,61,Lead-Acid,223
11661,Suburban,41,Lithium-Ion,251
11662,Urban,72,Lead-Acid,176
11663,Urban,53,Lithium-Ion,287
11664,Urban,74,Lead-Acid,157
11665,Urban,65,Lead-Acid,167
11666,Suburban,70,Lead-Acid,225
11667,Urban,63,Lead-Acid,171
11668,Urban,40,Lithium-Ion,258
11669,Urban,66,Lithium-Ion,162
11670,Suburban,47,Lithium-Ion,222
11671,Suburban,53,Lithium-Ion,171
11672,Urban,47,Lead-Acid,162
11673,Suburban,51,Lead-Acid,170
11674,Suburban,77,Lead-Acid,175
11675,Suburban,63,Lead-Acid,273
11676,Suburban,70,Lead-Acid,203
11677,Urban,51,Lithium-Ion,220
11678,Suburban,43,Lithium-Ion,179
11679,Urban,69,Lithium-Ion,168
11680,Urban,79,Lithium-Ion,151
11681,Suburban,74,Lithium-Ion,186
11682,Suburban,58,Lithium-Ion,248
11683,Suburban,53,Lithium-Ion,233
11684,Suburban,41,Lead-Acid,237
11685,Urban,46,Lithium-Ion,161
11686,Urban,69,Lead-Acid,272
11687,Suburban,40,Lead-Acid,256
11688,Urban,65,Lead-Acid,263
11689,Suburban,59,Lead-Acid,286
11690,Urban,66,Lead-Acid,191
11691,Suburban,58,Lead-Acid,152
11692,Urban,44,Lithium-Ion,285
11693,Urban,51,Lithium-Ion,181
11694,Suburban,47,Lithium-Ion,188
11695,Suburban,63,Lithium-Ion,281
11696,Suburban,46,Lead-Acid,164
11697,Urban,49,Lead-Acid,169
11698,Suburban,45,Lead-Acid,273
11699,Suburban,66,Lead-Acid,189
11700,Urban,78,Lead-Acid,292
11701,Urban,52,Lithium-Ion,278
11702,Urban,74,Lithium-Ion,294
11703,Urban,62,Lead-Acid,193
11704,Urban,48,Lithium-Ion,216
11705,Urban,46,Lead-Acid,232
11706,Urban,58,Lithium-Ion,215
11707,Urban,78,Lithium-Ion,158
11708,Suburban,49,Lithium-Ion,159
11709,Urban,74,Lead-Acid,248
11710,Urban,79,Lead-Acid,249
11711,Urban,44,Lead-Acid,249
11712,Suburban,55,Lithium-Ion,276
11713,Suburban,50,Lead-Acid,234
11714,Urban,40,Lead-Acid,246
11715,Urban,66,Lead-Acid,296
11716,Urban,76,Lead-Acid,188
11717,Suburban,57,Lithium-Ion,249
11718,Suburban,72,Lithium-Ion,244
11719,Urban,78,Lithium-Ion,291
11720,Suburban,73,Lead-Acid,169
11721,Urban,59,Lead-Acid,200
11722,Urban,41,Lithium-Ion,244
11723,Suburban,55,Lithium-Ion,247
11724,Urban,74,Lithium-Ion,159
11725,Suburban,50,Lithium-Ion,205
11726,Urban,65,Lithium-Ion,206
11727,Urban,78,Lithium-Ion,165
11728,Urban,54,Lead-Acid,256
11729,Suburban,48,Lead-Acid,198
11730,Urban,78,Lead-Acid,212
11731,Urban,50,Lead-Acid,159
11732,Urban,51,Lead-Acid,209
11733,Urban,49,Lithium-Ion,195
11734,Urban,79,Lithium-Ion,211
11735,Suburban,59,Lead-Acid,211
11736,Urban,66,Lead-Acid,255
11737,Urban,49,Lead-Acid,178
11738,Urban,67,Lithium-Ion,168
11739,Urban,73,Lithium-Ion,173
11740,Urban,77,Lead-Acid,175
11741,Urban,68,Lithium-Ion,201
11742,Urban,60,Lead-Acid,265
11743,Suburban,42,Lithium-Ion,278
11744,Suburban,78,Lithium-Ion,162
11745,Urban,78,Lithium-Ion,220
11746,Urban,73,Lithium-Ion,230
11747,Suburban,56,Lithium-Ion,254
11748,Suburban,43,Lead-Acid,167
11749,Suburban,70,Lithium-Ion,281
11750,Suburban,78,Lithium-Ion,293
11751,Urban,53,Lithium-Ion,193
11752,Suburban,64,Lead-Acid,290
11753,Urban,58,Lithium-Ion,234
11754,Suburban,79,Lead-Acid,281
11755,Suburban,69,Lead-Acid,237
11756,Suburban,78,Lead-Acid,180
11757,Suburban,66,Lead-Acid,193
11758,Urban,62,Lead-Acid,253
11759,Suburban,59,Lead-Acid,157
11760,Suburban,54,Lead-Acid,152
11761,Suburban,72,Lead-Acid,297
11762,Suburban,62,Lithium-Ion,267
11763,Urban,66,Lead-Acid,249
11764,Urban,42,Lead-Acid,256
11765,Urban,61,Lithium-Ion,173
11766,Urban,48,Lithium-Ion,244
11767,Suburban,75,Lithium-Ion,264
11768,Urban,58,Lead-Acid,252
11769,Suburban,72,Lead-Acid,273
11770,Urban,43,Lead-Acid,182
11771,Suburban,69,Lithium-Ion,158
11772,Suburban,42,Lead-Acid,243
11773,Urban,71,Lithium-Ion,250
11774,Suburban,77,Lithium-Ion,176
11775,Urban,77,Lithium-Ion,174
11776,Suburban,57,Lithium-Ion,223
11777,Urban,40,Lithium-Ion,193
11778,Urban,67,Lithium-Ion,290
11779,Suburban,71,Lead-Acid,219
11780,Urban,77,Lithium-Ion,252
11781,Urban,64,Lithium-Ion,268
11782,Suburban,68,Lead-Acid,196
11783,Suburban,61,Lithium-Ion,224
